10.337122454139774,-49.255006881641854,2
234.97596233585114,-34.89863146911603,1
-51.151851854617476,-100.90841239371753,2
65.7007009227045,110.39918314066811,3
219.9410936737264,-49.782093628009804,1
193.09613465694753,80.99869269574337,3
278.0908777028326,-75.49651307734011,1
113.56829046807226,79.1865568334326,3
251.36676588428946,71.6998952252338,3
187.37713089605896,34.285269568704166,3
164.1848219053105,94.68875725473448,3
-70.83258977534359,38.785822318346966,2
92.78564891051064,24.430698886278407,3
-32.12014606741335,3.6402321107705955,2
267.07100466819566,-32.505144520479604,1
248.6765446376969,102.39822221505464,3
166.6055720708164,-52.63744898507284,1
171.53644598357292,52.93890092786921,3
206.51365670005202,48.02746834547404,3
234.85687267014475,61.940371423879,3
-46.60642021208424,-25.449555865239798,2
225.87346072717213,53.00870033008776,3
188.7905452417484,118.44358209504375,3
7.1951170911489655,24.083009114989583,2
27.945667110430314,-10.718645650556317,2
158.18950655460225,-41.25592635518424,1
305.93581522515206,71.59756191619968,3
46.39723588464393,3.0889262660112218,2
71.02092023468954,4.8497652771663375,2
202.83912850731173,-70.9459956850863,1
-25.63000332117078,53.48953411963746,2
29.298369966953786,-26.13918442650793,2
1.881460584146045,15.628031670451605,2
-58.43659023460566,-8.221445332329024,2
-72.99903716582047,-16.086455089576056,2
146.59156005976973,-38.01056589385595,1
-38.36785243564727,3.077813585664959,2
185.1854436565638,17.69781150998905,3
-15.819897258371508,24.854665190850735,2
120.17908874769626,-40.372001784378455,1
241.9788443725471,-36.59985829214169,1
112.6376190593895,126.63762279839548,3
1.6109030170646064,-62.794839143203575,2
50.40922376581442,21.654360948306767,2
-74.69604589555121,8.445294045394554,2
0.41375965972189876,32.151526575573364,2
178.53442088610916,-73.31192095341743,1
187.51985748682435,-72.87791848733966,1
42.30178184809991,14.075479200754593,2
-47.93560962147141,-1.041343205408817,2
158.42263737471126,-97.28411335984738,1
-11.690407259360791,3.1318808068611785,2
21.67966287654744,48.31423585724722,2
33.12643131186335,46.09530898409246,2
-71.16669557490083,-84.41438523053019,2
200.96917038058078,-73.88445561362062,1
16.31781283843233,72.28753228185886,2
-32.00876922626091,41.149564433275664,2
19.140496783640067,-49.992251476347214,2
86.30729334741527,-49.40529634672547,1
0.9353935975931611,-12.931341827241527,2
25.24945733118689,20.095486253426973,2
13.62190523942256,26.377284889704473,2
80.28582618356191,88.49605029564778,3
288.5591270292433,47.18490419978379,3
73.0815105560052,-50.390824418646645,1
188.9187152482032,-44.412671769102246,1
161.13489247654033,60.73173988007868,3
161.4504912676975,126.06764692120902,3
236.44998686231335,47.006485852331004,3
221.30147149585255,93.93420002508566,3
275.7135785280055,49.07798786876143,3
227.71014016241858,-59.34953581619362,1
168.55048892554964,123.17526745808183,3
155.13943592205112,-36.35986366243175,1
352.0482156971434,-108.03596243954624,1
118.99261764994888,-85.67031798020858,1
194.12117065877325,72.26654620014773,3
204.51982348020505,92.82989910602231,3
182.56121201607496,75.71296146895176,3
-15.981275002640604,-65.2227093522434,2
221.32242574878046,74.63689321588562,3
97.98945202944961,46.33734160121673,3
137.4982733640292,135.2368660071583,3
261.65429455315,47.965187566533274,3
1.7715801802279552,39.07157217605474,2
183.99675172385733,42.47293601415656,3
59.76396436594803,-21.886431396017688,2
-71.30888342901312,77.65197476097084,2
208.30271858515107,79.60257273755401,3
9.078567886442755,58.56143654657499,3
129.16131455282633,72.71484453499521,3
31.719761527011507,3.3858045848262006,2
105.52834051510811,82.3462362694348,3
171.9704395019032,-31.889934075775408,1
178.0813877274747,83.95170540358647,3
288.34180551383247,104.84897009293695,3
138.61232686527714,-62.06404783701278,1
-55.47095394145683,-23.09574158871318,2
214.84742882298383,29.63250190140615,3
46.39219390855261,119.1016006972092,3
20.87787621309888,-56.14098990094275,2
74.24934949023968,-24.73970995169831,1
121.01174476402079,89.27094302960325,3
239.82984279002844,-77.53138737472443,1
125.654646309178,68.76775621203744,3
109.86561080366761,45.97612571867263,3
331.48426400172895,-0.9865502487496514,1
157.37001024927943,54.22755073455316,3
240.50140896575002,51.73568473388272,3
166.9150580323274,-33.54265070595131,1
5.305095393693552,127.77743256838588,2
-65.97746218397339,-88.60212165588231,2
34.671649766420444,76.14958166367364,2
235.2998225110194,-15.06260044668943,1
-44.82977576942862,4.684148191367599,2
121.76168257779368,57.03978831755987,3
235.71374129527874,-30.531460541077486,1
163.96130692296185,73.08223356819036,3
41.373578796560444,3.6002610423223183,2
154.32708633292532,80.23772122052897,3
298.9753208894167,-73.20008608148544,1
-34.14229940350571,68.4392587879417,2
171.3323398340326,-13.675689878340279,1
